context_id,label,start,end,code_start,code_end
context-53_0,NORP,0.0,0.0,-1,-1
context-53_1,PLACE,10.678,11.519,315,344
context-53_1,PLACE,10.257,10.477,301,307
context-53_1,PLACE,2.704,3.145,83,101
context-53_1,WHEN,0.0,0.0,-1,-1
context-53_1,QUANT,0.0,0.0,-1,-1
context-53_1,PERSON,0.0,0.0,-1,-1
context-53_2,NORP,9.413,9.693,251,262
context-53_2,NORP,11.616,11.896,317,329
context-53_2,NORP,3.945,4.246,106,118
context-53_2,PLACE,0.0,0.0,-1,-1
context-53_2,ORG,0.0,0.0,-1,-1
context-53_2,QUANT,0.0,0.0,-1,-1
context-53_3,WHEN,0.0,0.0,-1,-1
context-53_4,WHEN,0.0,0.0,-1,-1
context-53_5,PLACE,14.314,14.895,366,383
context-53_5,QUANT,0.0,0.0,-1,-1
context-53_6,NORP,0.0,0.0,-1,-1
context-53_7,WHEN,0.0,0.0,-1,-1
context-53_8,NORP,2.915,3.357,88,104
context-53_8,PERSON,0.0,0.0,-1,-1
context-53_9,NORP,3.29,3.731,87,106
context-53_9,PLACE,0.0,0.0,-1,-1
context-53_10,PERSON,2.777,2.999,94,100
context-53_10,LAW,0.0,0.0,-1,-1
context-53_11,PLACE,0.0,0.0,-1,-1
context-53_12,NORP,5.131,5.592,135,150
context-53_12,NORP,7.396,7.898,205,222
context-53_12,QUANT,0.401,0.762,7,22
context-53_12,LAW,0.0,0.0,-1,-1
context-53_12,WHEN,0.0,0.0,-1,-1
context-53_12,PLACE,0.0,0.0,-1,-1
context-53_13,PERSON,0.0,0.0,-1,-1
context-53_14,PLACE,0.0,0.0,-1,-1
context-53_15,ORG,9.13,9.611,280,291
context-53_15,QUANT,0.0,0.0,-1,-1
context-53_16,PLACE,0.0,0.0,-1,-1
context-53_17,WHEN,0.0,0.0,-1,-1
context-53_18,PLACE,0.0,0.0,-1,-1
context-53_19,NORP,11.51,12.011,168,183
context-53_19,WHEN,0.0,0.0,-1,-1
context-53_20,PLACE,5.596,5.877,144,153
context-53_20,QUANT,0.0,0.0,-1,-1
context-53_21,QUANT,6.325,6.445,158,162
context-53_21,PLACE,0.0,0.0,-1,-1
context-53_22,NORP,7.134,7.555,209,227
context-53_22,PERSON,0.401,1.323,10,40
context-53_22,WHEN,0.0,0.0,-1,-1
context-53_22,QUANT,0.0,0.0,-1,-1
context-53_23,PLACE,3.338,3.579,94,101
context-53_23,PLACE,0.784,1.226,18,29
context-53_23,WHEN,0.0,0.0,-1,-1
context-53_23,PERSON,0.0,0.0,-1,-1
context-53_24,PLACE,7.509,7.849,211,218
context-53_24,NORP,1.582,1.902,39,48
context-53_24,QUANT,0.0,0.0,-1,-1
context-53_24,ORG,0.0,0.0,-1,-1
context-53_25,PERSON,0.0,0.0,-1,-1
context-53_26,PLACE,5.692,6.113,155,165
context-53_26,QUANT,0.0,0.0,-1,-1
context-53_27,NORP,0.0,0.0,-1,-1
context-53_28,QUANT,4.272,4.673,123,136
context-53_28,NORP,0.08,0.461,2,14
context-53_28,ORG,0.0,0.0,-1,-1
context-53_28,WHEN,0.0,0.0,-1,-1
context-53_29,PLACE,0.0,0.0,-1,-1
context-53_30,ORG,0.0,0.0,-1,-1
context-53_31,PERSON,0.0,0.0,-1,-1
context-53_32,PLACE,2.894,3.175,100,107
context-53_32,WHEN,0.0,0.0,-1,-1
context-53_33,PLACE,0.0,0.0,-1,-1
context-53_34,ORG,0.0,0.0,-1,-1
context-53_35,ORG,0.0,0.0,-1,-1
context-53_36,LAW,0.0,0.0,-1,-1
context-53_37,QUANT,5.856,6.317,167,181
context-53_37,NORP,0.0,0.0,-1,-1
context-53_38,PLACE,8.539,8.799,237,245
context-53_38,PLACE,0.341,0.601,7,14
context-53_38,ORG,0.0,0.0,-1,-1
context-53_38,WHEN,0.0,0.0,-1,-1
context-53_39,ORG,0.0,0.0,-1,-1
context-53_40,PERSON,4.09,4.852,127,150
context-53_40,NORP,2.927,3.208,84,94
context-53_40,PLACE,1.464,1.704,42,47
context-53_40,WHEN,0.0,0.0,-1,-1
context-53_40,QUANT,0.0,0.0,-1,-1
context-53_40,LAW,0.0,0.0,-1,-1
context-53_41,PLACE,5.078,5.419,158,169
context-53_41,PLACE,4.516,4.857,141,152
context-53_41,PLACE,3.513,4.356,113,136
context-53_41,NORP,0.0,0.0,-1,-1
context-53_41,ORG,0.0,0.0,-1,-1
context-53_41,LAW,0.0,0.0,-1,-1
context-53_42,NORP,0.0,0.0,-1,-1
context-53_43,PERSON,5.134,5.595,142,157
context-53_43,QUANT,0.0,0.0,-1,-1
context-53_44,PLACE,6.137,6.438,188,195
context-53_44,QUANT,4.913,5.375,147,165
context-53_44,QUANT,4.292,4.673,129,137
context-53_44,WHEN,0.361,1.624,9,50
context-53_44,NORP,0.0,0.0,-1,-1
context-53_44,PERSON,0.0,0.0,-1,-1
context-53_44,ORG,0.0,0.0,-1,-1
context-53_44,LAW,0.0,0.0,-1,-1
context-53_45,WHEN,0.0,0.0,-1,-1
context-53_46,WHEN,3.707,5.07,133,177
context-53_46,QUANT,2.946,3.547,108,126
context-53_46,QUANT,0.341,0.701,10,23
context-53_46,NORP,0.0,0.0,-1,-1
context-53_46,ORG,0.0,0.0,-1,-1
context-53_46,PLACE,0.0,0.0,-1,-1
context-53_47,WHEN,0.0,0.0,-1,-1
context-53_48,PLACE,2.817,3.119,85,94
context-53_48,QUANT,0.0,0.0,-1,-1
context-53_49,PLACE,2.577,2.859,77,85
context-53_49,QUANT,0.221,0.423,5,12
context-53_49,WHEN,0.0,0.0,-1,-1
context-53_49,ORG,0.0,0.0,-1,-1
context-53_50,NORP,10.051,10.372,277,288
context-53_50,PLACE,5.066,5.366,126,135
context-53_50,WHEN,2.583,3.023,61,72
context-53_50,PERSON,0.0,0.0,-1,-1
context-53_50,ORG,0.0,0.0,-1,-1
context-53_50,QUANT,0.0,0.0,-1,-1
context-53_51,LAW,0.0,0.0,-1,-1
context-53_52,ORG,0.0,0.0,-1,-1
context-53_53,NORP,0.0,0.0,-1,-1
context-54_0,PLACE,13.575,13.876,321,326
context-54_0,WHEN,0.0,0.0,-1,-1
context-54_1,QUANT,1.087,1.611,37,49
context-54_1,LAW,0.0,0.0,-1,-1
context-54_2,PLACE,7.154,7.415,182,190
context-54_2,ORG,0.0,0.0,-1,-1
context-54_3,PLACE,0.842,1.242,23,34
context-54_3,QUANT,0.0,0.0,-1,-1
context-54_4,ORG,3.004,4.467,72,115
context-54_4,WHEN,0.0,0.0,-1,-1
context-54_5,WHEN,0.0,0.0,-1,-1
context-54_6,ORG,12.896,13.858,327,354
context-54_6,ORG,3.124,3.605,77,90
context-54_6,PLACE,7.51,7.87,188,201
context-54_6,ORG,8.851,9.352,231,245
context-54_6,QUANT,0.0,0.0,-1,-1
context-54_6,WHEN,0.0,0.0,-1,-1
context-54_6,NORP,0.0,0.0,-1,-1
context-54_6,PERSON,0.0,0.0,-1,-1
context-54_7,PLACE,3.292,3.694,99,112
context-54_7,NORP,0.0,0.0,-1,-1
context-54_8,NORP,5.273,5.775,153,170
context-54_8,ORG,0.0,0.0,-1,-1
context-54_9,PLACE,0.0,0.0,-1,-1
context-54_10,PLACE,5.352,5.793,153,159
context-54_10,ORG,3.849,4.991,110,145
context-54_10,QUANT,0.0,0.0,-1,-1
context-54_10,WHEN,0.0,0.0,-1,-1
context-54_11,WHEN,0.841,1.542,23,42
context-54_11,PLACE,0.0,0.0,-1,-1
context-54_12,ORG,7.892,7.932,225,226
context-54_12,NORP,2.023,2.564,53,70
context-54_12,PLACE,0.541,1.022,11,21
context-54_12,QUANT,0.0,0.0,-1,-1
context-54_12,PERSON,0.0,0.0,-1,-1
context-54_12,WHEN,0.0,0.0,-1,-1
context-54_13,ORG,9.717,9.998,258,267
context-54_13,QUANT,0.0,0.0,-1,-1
context-54_14,PLACE,5.932,6.353,175,185
context-54_14,PLACE,0.561,0.962,15,20
context-54_14,WHEN,0.0,0.0,-1,-1
context-54_14,ORG,0.0,0.0,-1,-1
context-54_15,PERSON,3.51,3.912,93,102
context-54_15,PLACE,1.685,2.126,43,56
context-54_15,PLACE,0.562,0.863,14,20
context-54_15,NORP,0.0,0.0,-1,-1
context-54_15,LAW,0.0,0.0,-1,-1
context-54_15,ORG,0.0,0.0,-1,-1
context-54_16,NORP,0.0,0.0,-1,-1
context-54_17,NORP,0.0,0.0,-1,-1
context-54_18,ORG,3.208,4.351,91,126
context-54_18,QUANT,1.985,2.506,56,73
context-54_18,LAW,0.0,0.0,-1,-1
context-54_18,WHEN,0.0,0.0,-1,-1
context-54_19,PLACE,5.991,6.813,182,207
context-54_19,PLACE,5.591,5.871,172,178
context-54_19,PLACE,5.11,5.49,155,170
context-54_19,WHEN,0.0,0.0,-1,-1
context-54_19,PERSON,0.0,0.0,-1,-1
context-54_19,LAW,0.0,0.0,-1,-1
context-54_20,ORG,10.47,11.531,278,313
context-54_20,PLACE,1.702,1.982,45,53
context-54_20,PLACE,9.189,9.589,249,260
context-54_20,PERSON,0.0,0.0,-1,-1
context-54_20,WHEN,0.0,0.0,-1,-1
context-54_20,NORP,0.0,0.0,-1,-1
context-54_21,PLACE,18.695,19.076,504,517
context-54_21,ORG,16.794,17.154,445,459
context-54_21,WHEN,6.665,7.106,192,202
context-54_21,QUANT,5.524,6.045,160,174
context-54_21,PERSON,0.0,0.0,-1,-1
context-54_21,LAW,0.0,0.0,-1,-1
context-54_21,NORP,0.0,0.0,-1,-1
context-54_22,PLACE,20.619,21.22,582,599
context-54_22,PLACE,9.769,11.591,287,343
context-54_22,PLACE,5.325,6.026,152,167
context-54_22,ORG,3.503,4.845,99,139
context-54_22,NORP,0.0,0.0,-1,-1
context-54_22,QUANT,0.0,0.0,-1,-1
context-54_22,WHEN,0.0,0.0,-1,-1
context-54_22,LAW,0.0,0.0,-1,-1
context-54_23,PLACE,4.314,6.159,113,180
context-54_23,PLACE,3.05,3.672,86,98
context-54_23,PLACE,2.688,3.009,73,84
context-54_23,WHEN,0.0,0.0,-1,-1
context-54_23,NORP,0.0,0.0,-1,-1
context-54_23,PERSON,0.0,0.0,-1,-1
context-54_24,PLACE,4.658,4.979,133,139
context-54_24,LAW,0.0,0.0,-1,-1
context-54_25,ORG,3.889,4.971,102,138
context-54_25,PLACE,1.864,2.145,51,56
context-54_25,NORP,0.0,0.0,-1,-1
context-54_25,QUANT,0.0,0.0,-1,-1
context-54_26,PERSON,0.0,0.0,-1,-1
context-54_27,PLACE,0.542,0.844,15,19
context-54_27,QUANT,0.0,0.0,-1,-1
context-54_28,PERSON,0.0,0.0,-1,-1
context-54_29,PLACE,8.699,8.98,255,263
context-54_29,LAW,0.0,0.0,-1,-1
context-54_30,LAW,0.0,0.0,-1,-1
context-54_31,PLACE,4.749,5.249,134,147
context-54_31,ORG,2.184,2.404,58,65
context-54_31,PERSON,1.603,1.944,43,53
context-54_31,QUANT,0.0,0.0,-1,-1
context-54_31,LAW,0.0,0.0,-1,-1
context-54_31,WHEN,0.0,0.0,-1,-1
context-54_32,WHEN,3.289,3.971,90,108
context-54_32,ORG,2.747,3.229,74,89
context-54_32,LAW,0.0,0.0,-1,-1
context-54_32,QUANT,0.0,0.0,-1,-1
context-54_33,QUANT,0.0,0.0,-1,-1
context-54_34,ORG,5.958,6.158,155,160
context-54_34,WHEN,0.0,0.0,-1,-1
context-54_35,PLACE,7.858,8.099,162,171
context-54_35,NORP,2.305,2.646,47,53
context-54_35,QUANT,0.341,1.042,9,28
context-54_35,ORG,0.0,0.0,-1,-1
context-54_35,LAW,0.0,0.0,-1,-1
context-54_35,WHEN,0.0,0.0,-1,-1
context-54_36,QUANT,0.0,0.0,-1,-1
context-54_37,PLACE,12.218,12.499,367,375
context-54_37,WHEN,0.0,0.0,-1,-1
context-54_38,WHEN,9.933,11.315,285,323
context-54_38,QUANT,0.0,0.0,-1,-1
context-54_39,PLACE,0.723,1.286,21,41
context-54_39,NORP,0.0,0.0,-1,-1
context-54_40,NORP,3.448,3.869,96,107
context-54_40,NORP,2.706,3.228,75,90
context-54_40,WHEN,0.0,0.0,-1,-1
context-54_40,QUANT,0.0,0.0,-1,-1
context-54_41,WHEN,0.0,0.0,-1,-1
context-54_42,LAW,0.0,0.0,-1,-1
context-54_43,ORG,0.0,0.0,-1,-1
context-54_44,PLACE,10.232,10.693,276,281
context-54_44,ORG,7.289,8.69,195,238
context-54_44,PERSON,4.946,5.607,126,147
context-54_44,WHEN,1.902,2.383,49,58
context-54_44,NORP,0.0,0.0,-1,-1
context-54_44,QUANT,0.0,0.0,-1,-1
context-54_44,LAW,0.0,0.0,-1,-1
context-54_45,PLACE,5.511,6.132,151,162
context-54_45,NORP,0.0,0.0,-1,-1
context-54_46,PERSON,0.0,0.0,-1,-1
context-54_47,PERSON,0.0,0.0,-1,-1
context-54_48,WHEN,0.0,0.0,-1,-1
context-54_49,WHEN,4.334,5.919,108,151
context-54_49,LAW,0.0,0.0,-1,-1
context-54_50,PLACE,0.0,0.0,-1,-1
context-54_51,LAW,0.0,0.0,-1,-1
context-54_52,QUANT,0.0,0.0,-1,-1
context-54_53,PLACE,0.0,0.0,-1,-1
context-55_0,PERSON,0.0,0.0,-1,-1
context-55_1,NORP,10.313,10.713,288,303
context-55_1,ORG,0.0,0.0,-1,-1
context-55_2,PERSON,4.169,4.891,126,152
context-55_2,WHEN,0.0,0.0,-1,-1
context-55_3,PLACE,8.439,8.86,230,241
context-55_3,PERSON,0.0,0.0,-1,-1
context-55_4,NORP,11.519,12.16,298,319
context-55_4,PLACE,0.0,0.0,-1,-1
context-55_5,PERSON,0.0,0.0,-1,-1
context-55_6,QUANT,0.0,0.0,-1,-1
context-55_7,PERSON,0.0,0.0,-1,-1
context-55_8,WHEN,31.736,32.697,805,821
context-55_8,QUANT,24.052,25.293,617,646
context-55_8,NORP,18.089,18.689,462,476
context-55_8,NORP,15.328,15.908,391,407
context-55_8,PLACE,4.862,5.383,114,126
context-55_8,QUANT,0.0,3.202,-1,75
context-55_8,PERSON,0.0,0.0,-1,-1
context-55_8,ORG,0.0,0.0,-1,-1
context-55_8,LAW,0.0,0.0,-1,-1
context-55_9,ORG,0.0,0.0,-1,-1
context-55_10,ORG,7.372,7.632,212,222
context-55_10,ORG,2.784,3.906,75,113
context-55_10,PLACE,1.382,1.763,33,46
context-55_10,WHEN,0.0,0.0,-1,-1
context-55_10,QUANT,0.0,0.0,-1,-1
context-55_10,LAW,0.0,0.0,-1,-1
context-55_11,PERSON,19.034,19.514,546,562
context-55_11,NORP,16.512,16.972,475,489
context-55_11,NORP,15.631,16.312,448,470
context-55_11,QUANT,10.067,10.608,289,304
context-55_11,NORP,4.803,5.244,138,154
context-55_11,PLACE,2.041,4.003,62,124
context-55_11,QUANT,0.36,0.801,9,22
context-55_11,LAW,0.0,0.0,-1,-1
context-55_11,WHEN,0.0,0.0,-1,-1
context-55_11,ORG,0.0,0.0,-1,-1
context-55_12,QUANT,4.816,5.017,151,158
context-55_12,PERSON,0.0,0.0,-1,-1
context-55_13,LAW,7.575,10.02,218,295
context-55_13,LAW,4.589,5.551,130,154
context-55_13,PLACE,2.805,3.407,79,102
context-55_13,PLACE,1.383,1.683,36,42
context-55_13,QUANT,0.361,0.802,12,21
context-55_13,PERSON,0.0,0.0,-1,-1
context-55_13,ORG,0.0,0.0,-1,-1
context-55_13,NORP,0.0,0.0,-1,-1
context-55_13,WHEN,0.0,0.0,-1,-1
context-55_14,ORG,4.024,4.504,121,135
context-55_14,ORG,9.829,10.029,278,284
context-55_14,ORG,3.423,4.504,100,135
context-55_14,ORG,0.54,0.921,18,27
context-55_14,QUANT,0.0,0.0,-1,-1
context-55_14,PLACE,0.0,0.0,-1,-1
context-55_14,PERSON,0.0,0.0,-1,-1
context-55_14,LAW,0.0,0.0,-1,-1
context-55_15,ORG,9.777,10.538,284,305
context-55_15,ORG,7.112,9.396,204,274
context-55_15,PLACE,0.0,0.0,-1,-1
context-55_15,PERSON,0.0,0.0,-1,-1
context-55_16,ORG,9.373,9.854,277,291
context-55_16,WHEN,6.97,8.011,204,240
context-55_16,ORG,3.505,5.328,93,156
context-55_16,PLACE,1.382,1.622,41,46
context-55_16,NORP,0.0,0.0,-1,-1
context-55_16,QUANT,0.0,0.0,-1,-1
context-55_16,PERSON,0.0,0.0,-1,-1
context-55_16,LAW,0.0,0.0,-1,-1
context-55_17,PLACE,23.235,23.595,674,682
context-55_17,ORG,11.127,12.628,336,382
context-55_17,NORP,18.472,18.952,542,557
context-55_17,ORG,10.306,12.628,308,382
context-55_17,ORG,1.681,3.002,54,96
context-55_17,QUANT,0.0,0.0,-1,-1
context-55_17,WHEN,0.0,0.0,-1,-1
context-55_17,LAW,0.0,0.0,-1,-1
context-55_17,PERSON,0.0,0.0,-1,-1
context-55_18,PLACE,0.0,0.0,-1,-1
context-55_19,QUANT,0.0,0.0,-1,-1
context-55_20,ORG,5.934,6.295,175,190
context-55_20,LAW,0.0,0.0,-1,-1
context-55_21,ORG,7.007,7.368,182,195
context-55_21,ORG,14.415,14.776,389,401
context-55_21,QUANT,4.164,4.385,98,106
context-55_21,NORP,0.0,0.0,-1,-1
context-55_21,PERSON,0.0,0.0,-1,-1
context-55_21,PLACE,0.0,0.0,-1,-1
context-55_22,PLACE,5.696,5.736,175,176
context-55_22,NORP,0.0,0.0,-1,-1
context-55_23,PLACE,2.362,2.623,55,60
context-55_23,PLACE,12.172,12.653,340,355
context-55_23,PLACE,11.131,11.352,311,316
context-55_23,ORG,8.609,10.551,238,299
context-55_23,ORG,6.066,8.148,153,223
context-55_23,PLACE,15.516,15.876,429,435
context-55_23,QUANT,0.0,0.0,-1,-1
context-55_23,WHEN,0.0,0.0,-1,-1
context-55_23,LAW,0.0,0.0,-1,-1
context-55_23,PERSON,0.0,0.0,-1,-1
context-55_23,NORP,0.0,0.0,-1,-1
context-55_24,PLACE,9.136,9.516,227,242
context-55_24,PLACE,8.094,8.615,201,213
context-55_24,PLACE,6.311,7.974,141,198
context-55_24,PLACE,4.488,5.229,106,122
context-55_24,PLACE,3.827,4.307,93,102
context-55_24,WHEN,0.341,0.781,7,18
context-55_24,LAW,0.0,0.0,-1,-1
context-55_24,PERSON,0.0,0.0,-1,-1
context-55_24,ORG,0.0,0.0,-1,-1
context-55_24,NORP,0.0,0.0,-1,-1
context-55_24,QUANT,0.0,0.0,-1,-1
context-55_25,PLACE,0.502,0.583,9,11
context-55_25,PERSON,0.0,0.0,-1,-1
context-55_26,PLACE,3.668,4.449,106,131
context-55_26,ORG,2.124,2.625,65,79
context-55_26,PERSON,0.0,0.0,-1,-1
context-55_26,NORP,0.0,0.0,-1,-1
context-55_27,WHEN,6.057,6.699,186,204
context-55_27,NORP,0.0,0.0,-1,-1
context-55_28,ORG,2.506,2.947,63,76
context-55_28,LAW,0.0,0.0,-1,-1
context-55_29,PLACE,0.0,0.0,-1,-1
context-55_30,PERSON,0.0,0.0,-1,-1
context-55_31,PERSON,0.0,0.0,-1,-1
context-55_32,PLACE,17.697,18.057,421,432
context-55_32,PERSON,14.694,15.374,347,366
context-55_32,PLACE,3.403,4.444,82,109
context-55_32,NORP,0.0,0.0,-1,-1
context-55_32,ORG,0.0,0.0,-1,-1
context-55_32,LAW,0.0,0.0,-1,-1
context-55_33,WHEN,0.0,0.0,-1,-1
context-55_34,PLACE,4.714,4.894,138,141
context-55_34,ORG,1.484,2.527,39,74
context-55_34,QUANT,0.0,0.0,-1,-1
context-55_34,WHEN,0.0,0.0,-1,-1
context-55_35,LAW,0.0,0.0,-1,-1
context-55_36,PLACE,0.541,0.761,16,21
context-55_36,LAW,0.0,0.0,-1,-1
context-55_37,ORG,2.594,3.459,82,111
context-55_37,PLACE,1.347,1.749,40,52
context-55_37,WHEN,0.724,1.126,22,37
context-55_37,LAW,0.0,0.0,-1,-1
context-55_37,PERSON,0.0,0.0,-1,-1
context-55_37,NORP,0.0,0.0,-1,-1
context-55_38,PLACE,1.843,2.704,48,73
context-55_38,WHEN,0.0,0.0,-1,-1
context-55_39,PLACE,1.147,1.71,30,51
context-55_39,WHEN,0.0,0.0,-1,-1
context-55_40,NORP,1.683,2.344,41,63
context-55_40,LAW,0.0,0.0,-1,-1
context-55_41,NORP,7.033,7.594,211,234
context-55_41,NORP,4.508,5.31,138,164
context-55_41,PLACE,1.763,2.264,56,74
context-55_41,WHEN,0.0,0.0,-1,-1
context-55_41,PERSON,0.0,0.0,-1,-1
context-55_41,ORG,0.0,0.0,-1,-1
context-55_42,ORG,1.423,1.724,44,57
context-55_42,WHEN,0.361,1.183,9,35
context-55_42,QUANT,0.0,0.0,-1,-1
context-55_42,PLACE,0.0,0.0,-1,-1
context-55_43,PLACE,0.0,0.0,-1,-1
context-55_44,PLACE,0.0,0.0,-1,-1
context-55_45,PLACE,2.462,3.122,64,87
context-55_45,NORP,3.863,4.203,114,128
context-55_45,PLACE,20.176,20.836,587,608
context-55_45,PERSON,0.0,0.0,-1,-1
context-55_45,QUANT,0.0,0.0,-1,-1
context-55_45,WHEN,0.0,0.0,-1,-1
context-55_46,PLACE,3.923,4.343,110,126
context-55_46,PLACE,15.633,16.233,434,453
context-55_46,PERSON,0.0,0.0,-1,-1
context-55_46,ORG,0.0,0.0,-1,-1
context-55_47,WHEN,0.0,0.0,-1,-1
context-55_48,PERSON,0.0,0.0,-1,-1
context-55_49,PLACE,0.0,0.0,-1,-1
context-55_50,QUANT,0.641,1.162,15,30
context-55_50,PERSON,0.0,0.0,-1,-1
context-55_51,PLACE,0.0,0.0,-1,-1
context-55_52,NORP,15.335,15.996,423,450
context-55_52,QUANT,12.212,12.412,340,345
context-55_52,PERSON,0.0,0.0,-1,-1
context-55_52,PLACE,0.0,0.0,-1,-1
context-55_53,LAW,9.737,10.379,279,298
context-55_53,PLACE,2.204,2.765,52,74
context-55_53,PERSON,0.0,0.0,-1,-1
context-55_53,QUANT,0.0,0.0,-1,-1
context-56_0,NORP,0.946,1.65,28,54
context-56_0,QUANT,0.282,0.905,10,27
context-56_0,QUANT,0.02,0.161,0,5
context-56_0,LAW,0.0,0.0,-1,-1
context-56_0,WHEN,0.0,0.0,-1,-1
context-56_0,ORG,0.0,0.0,-1,-1
context-56_1,PLACE,0.0,0.0,-1,-1
context-56_2,ORG,4.194,5.819,137,195
context-56_2,QUANT,2.789,3.592,89,117
context-56_2,NORP,0.0,0.0,-1,-1
context-56_2,PLACE,0.0,0.0,-1,-1
context-56_3,NORP,0.0,0.0,-1,-1
context-56_4,PERSON,0.0,0.0,-1,-1
context-56_5,PERSON,0.0,0.0,-1,-1
context-56_6,PLACE,0.0,0.0,-1,-1
context-56_7,ORG,0.0,0.0,-1,-1
context-56_8,NORP,0.0,0.0,-1,-1
context-56_9,PERSON,0.0,0.0,-1,-1
context-56_10,QUANT,2.77,3.051,96,104
context-56_10,ORG,1.506,1.787,51,62
context-56_10,NORP,0.0,0.0,-1,-1
context-56_10,PERSON,0.0,0.0,-1,-1
context-56_11,ORG,1.688,2.271,49,70
context-56_11,QUANT,0.0,0.0,-1,-1
context-56_12,PLACE,5.713,6.254,178,201
context-56_12,ORG,0.0,0.0,-1,-1
context-56_13,NORP,7.228,7.868,180,202
context-56_13,PLACE,3.384,3.684,81,90
context-56_13,QUANT,0.32,0.801,9,24
context-56_13,ORG,0.0,0.0,-1,-1
context-56_13,PERSON,0.0,0.0,-1,-1
context-56_13,WHEN,0.0,0.0,-1,-1
context-56_14,NORP,4.087,4.708,118,140
context-56_14,QUANT,0.521,0.661,14,19
context-56_14,ORG,0.0,0.0,-1,-1
context-56_14,PERSON,0.0,0.0,-1,-1
context-56_15,QUANT,0.601,0.942,11,18
context-56_15,PERSON,0.0,0.0,-1,-1
context-56_16,PLACE,26.799,27.32,717,733
context-56_16,PLACE,21.916,22.196,575,585
context-56_16,PLACE,3.342,3.623,67,72
context-56_16,QUANT,13.73,14.09,372,381
context-56_16,PLACE,11.248,12.169,303,338
context-56_16,NORP,7.305,7.906,179,198
context-56_16,PLACE,15.131,15.391,398,404
context-56_16,WHEN,0.0,0.0,-1,-1
context-56_16,PERSON,0.0,0.0,-1,-1
context-56_16,LAW,0.0,0.0,-1,-1
context-56_16,ORG,0.0,0.0,-1,-1
context-56_17,PLACE,4.028,4.589,101,122
context-56_17,NORP,0.0,0.0,-1,-1
context-56_18,LAW,0.0,0.0,-1,-1
context-56_19,PERSON,0.0,0.0,-1,-1
context-56_20,NORP,0.522,1.226,17,41
context-56_20,PLACE,2.994,3.637,97,119
context-56_20,ORG,0.0,0.0,-1,-1
context-56_20,WHEN,0.0,0.0,-1,-1
context-56_21,PLACE,0.0,0.0,-1,-1
context-56_22,LAW,0.0,0.0,-1,-1
context-56_23,NORP,2.552,3.195,65,91
context-56_23,PLACE,0.0,0.0,-1,-1
context-56_24,PLACE,0.0,0.0,-1,-1
context-56_25,PLACE,7.73,8.471,185,210
context-56_25,QUANT,0.701,0.821,25,28
context-56_25,LAW,0.0,0.0,-1,-1
context-56_25,PERSON,0.0,0.0,-1,-1
context-56_26,PLACE,5.329,5.87,130,144
context-56_26,PLACE,4.327,4.928,97,120
context-56_26,QUANT,0.0,0.0,-1,-1
context-56_26,PERSON,0.0,0.0,-1,-1
context-56_27,ORG,0.0,0.0,-1,-1
context-56_28,NORP,8.309,8.67,274,286
context-56_28,PLACE,0.44,0.901,9,27
context-56_28,QUANT,0.0,0.0,-1,-1
context-56_28,PERSON,0.0,0.0,-1,-1
context-56_29,PERSON,0.0,0.0,-1,-1
context-56_30,WHEN,0.0,0.0,-1,-1
context-56_31,QUANT,2.833,3.114,91,98
context-56_31,QUANT,0.462,0.804,16,27
context-56_31,NORP,0.0,0.0,-1,-1
context-56_31,WHEN,0.0,0.0,-1,-1
context-56_32,NORP,8.551,8.992,234,247
context-56_32,QUANT,0.0,0.0,-1,-1
context-56_33,NORP,3.389,3.75,100,112
context-56_33,WHEN,0.0,0.0,-1,-1
context-56_34,WHEN,0.08,1.003,2,34
context-56_34,LAW,0.0,0.0,-1,-1
context-56_35,QUANT,0.0,0.0,-1,-1
context-56_36,NORP,9.35,9.79,251,267
context-56_36,LAW,0.0,0.0,-1,-1
context-56_37,WHEN,8.918,9.459,261,276
context-56_37,WHEN,0.0,1.323,-1,28
context-56_37,LAW,0.0,0.0,-1,-1
context-56_37,PLACE,0.0,0.0,-1,-1
context-56_38,PLACE,0.0,0.0,-1,-1
context-56_39,QUANT,4.194,4.415,133,141
context-56_39,NORP,0.0,0.0,-1,-1
context-56_40,QUANT,8.696,8.997,238,248
context-56_40,WHEN,0.02,0.521,0,14
context-56_40,LAW,0.0,0.0,-1,-1
context-56_40,NORP,0.0,0.0,-1,-1
context-56_41,PLACE,0.0,0.0,-1,-1
context-56_42,LAW,0.0,0.0,-1,-1
context-56_43,ORG,0.0,0.0,-1,-1
context-56_44,PLACE,6.489,6.829,174,180
context-56_44,PERSON,0.0,0.0,-1,-1
context-56_45,LAW,0.0,0.0,-1,-1
context-56_46,PERSON,0.0,0.0,-1,-1
context-56_47,ORG,0.0,0.0,-1,-1
context-56_48,PERSON,0.0,0.0,-1,-1
context-56_49,ORG,0.0,0.0,-1,-1
context-56_50,PLACE,1.562,1.843,41,46
context-56_50,PERSON,0.0,0.0,-1,-1
context-56_51,ORG,11.935,12.555,313,334
context-56_51,WHEN,10.853,11.334,285,298
context-56_51,WHEN,10.333,10.633,267,278
context-56_51,PLACE,6.868,7.129,178,186
context-56_51,PERSON,0.0,0.0,-1,-1
context-56_51,LAW,0.0,0.0,-1,-1
context-56_51,NORP,0.0,0.0,-1,-1
context-56_51,QUANT,0.0,0.0,-1,-1
context-56_52,NORP,15.936,16.436,425,438
context-56_52,PLACE,8.208,8.569,217,223
